"filename", "language", "YAML", "Crystal", "Markdown", "JSON", "Zig", "Nim", "Nimble", "comment", "blank", "total"
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\css\css_engine.cr", "Crystal", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\css\layout.cr", "Crystal", 0, 234, 0, 0, 0, 0, 0, 38, 34, 306
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\css\manager.cr", "Crystal", 0, 134, 0, 0, 0, 0, 0, 26, 17, 177
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\css\parser.cr", "Crystal", 0, 164, 0, 0, 0, 0, 0, 27, 17, 208
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\dom\dom_node.cr", "Crystal", 0, 462, 0, 0, 0, 0, 0, 55, 103, 620
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\dom\manager.cr", "Crystal", 0, 3604, 0, 0, 0, 0, 0, 530, 644, 4778
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\engine.cr", "Crystal", 0, 3759, 0, 0, 0, 0, 0, 1779, 794, 6332
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\navigation_history.cr", "Crystal", 0, 102, 0, 0, 0, 0, 0, 29, 17, 148
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\page.cr", "Crystal", 0, 631, 0, 0, 0, 0, 0, 164, 94, 889
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\page_manager.cr", "Crystal", 0, 217, 0, 0, 0, 0, 0, 20, 23, 260
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\performance_monitor.cr", "Crystal", 0, 294, 0, 0, 0, 0, 0, 73, 95, 462
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\resource_scheduler.cr", "Crystal", 0, 447, 0, 0, 0, 0, 0, 76, 97, 620
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\security_context.cr", "Crystal", 0, 225, 0, 0, 0, 0, 0, 23, 28, 276
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_core\storage\manager.cr", "Crystal", 0, 590, 0, 0, 0, 0, 0, 79, 77, 746
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_storage\cache\cache_manager.cr", "Crystal", 0, 740, 0, 0, 0, 0, 0, 146, 191, 1077
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_ui\address_bar.cr", "Crystal", 0, 50, 0, 0, 0, 0, 0, 10, 5, 65
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_ui\components.cr", "Crystal", 0, 390, 0, 0, 0, 0, 0, 102, 83, 575
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_ui\manager.cr", "Crystal", 0, 146, 0, 0, 0, 0, 0, 22, 21, 189
"c:\Users\Aqua\Programming\Quantum\src\crystal\quantum_ui\ui_layer.cr", "Crystal", 0, 1026, 0, 0, 0, 0, 0, 151, 180, 1357
"c:\Users\Aqua\Programming\Quantum\src\crystal\shard.yml", "YAML", 21, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\Aqua\Programming\Quantum\src\crystal\storage\bookmarks\bookmark_manager.cr", "Crystal", 0, 676, 0, 0, 0, 0, 0, 88, 148, 912
"c:\Users\Aqua\Programming\Quantum\src\crystal\storage\history\history_manager.cr", "Crystal", 0, 598, 0, 0, 0, 0, 0, 67, 104, 769
"c:\Users\Aqua\Programming\Quantum\src\crystal\storage\passwords\password_manager.cr", "Crystal", 0, 661, 0, 0, 0, 0, 0, 178, 190, 1029
"c:\Users\Aqua\Programming\Quantum\src\crystal\storage\preferences\preferences_manager.cr", "Crystal", 0, 318, 0, 0, 0, 0, 0, 65, 74, 457
"c:\Users\Aqua\Programming\Quantum\src\crystal\storage\storage_manager.cr", "Crystal", 0, 258, 0, 0, 0, 0, 0, 60, 62, 380
"c:\Users\Aqua\Programming\Quantum\src\crystal\storage\sync\sync_manager.cr", "Crystal", 0, 604, 0, 0, 0, 0, 0, 139, 157, 900
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\component.cr", "Crystal", 0, 12, 0, 0, 0, 0, 0, 18, 7, 37
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\components\address_bar.cr", "Crystal", 0, 1277, 0, 0, 0, 0, 0, 234, 257, 1768
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\components\content_area.cr", "Crystal", 0, 1119, 0, 0, 0, 0, 0, 270, 262, 1651
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\components\context_menu.cr", "Crystal", 0, 450, 0, 0, 0, 0, 0, 94, 92, 636
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\components\navigation_controls.cr", "Crystal", 0, 1392, 0, 0, 0, 0, 0, 307, 298, 1997
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\components\network_status_overlay.cr", "Crystal", 0, 252, 0, 0, 0, 0, 0, 48, 55, 355
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\components\settings_interface.cr", "Crystal", 0, 541, 0, 0, 0, 0, 0, 83, 119, 743
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\components\side_panel.cr", "Crystal", 0, 3344, 0, 0, 0, 0, 0, 495, 629, 4468
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\components\smooth_renderer.cr", "Crystal", 0, 417, 0, 0, 0, 0, 0, 119, 131, 667
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\components\status_bar.cr", "Crystal", 0, 779, 0, 0, 0, 0, 0, 124, 148, 1051
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\components\tab_bar.cr", "Crystal", 0, 528, 0, 0, 0, 0, 0, 132, 120, 780
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\layout_engine.cr", "Crystal", 0, 1382, 0, 0, 0, 0, 0, 313, 331, 2026
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\manager.cr", "Crystal", 0, 607, 0, 0, 0, 0, 0, 96, 117, 820
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\screens\bookmarks\bookmarks_view.cr", "Crystal", 0, 503, 0, 0, 0, 0, 0, 54, 99, 656
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\screens\history\history_view.cr", "Crystal", 0, 294, 0, 0, 0, 0, 0, 43, 66, 403
"c:\Users\Aqua\Programming\Quantum\src\crystal\ui\screens\settings\settings_panels\base_panel.cr", "Crystal", 0, 359, 0, 0, 0, 0, 0, 58, 93, 510
